Measurement,Value,Timestamp,Line,Time
state,normal,2022-07-15 07:49:30.155688,line_2,8.0604099
good_count,25,2022-07-15 07:49:30.155688,line_2,8.0604099
state,idle,2022-07-15 07:50:22.589992,line_1,1.10696535
state,idle,2022-07-15 07:51:29.007913,line_1,1.1660097666666667
state,idle,2022-07-15 07:52:38.968499,line_1,1.1323419333333333
bad_count,1,2022-07-15 07:53:46.909015,line_1,10.687125900000002
good_count,23,2022-07-15 07:53:46.909015,line_1,10.687125900000002
state,normal,2022-07-15 07:53:46.909015,line_1,10.687125900000002
state,normal,2022-07-15 07:57:33.780282,line_2,9.405572316666667
good_count,26,2022-07-15 07:57:33.780282,line_2,9.405572316666667
bad_count,2,2022-07-15 07:57:33.780282,line_2,9.405572316666667
state,idle,2022-07-15 08:04:28.136569,line_1,1.1916453166666665
state,idle,2022-07-15 08:05:39.635288,line_1,1.48645265
state,normal,2022-07-15 08:06:58.114621,line_2,5.38566145
bad_count,0,2022-07-15 08:06:58.114621,line_2,5.38566145
good_count,12,2022-07-15 08:06:58.114621,line_2,5.38566145
state,idle,2022-07-15 08:07:08.822447,line_1,0.9757232666666666
bad_count,1,2022-07-15 08:08:07.365843,line_1,11.27138985
good_count,46,2022-07-15 08:08:07.365843,line_1,11.27138985
state,normal,2022-07-15 08:08:07.365843,line_1,11.27138985
state,normal,2022-07-15 08:12:21.254308,line_2,8.962098
good_count,23,2022-07-15 08:12:21.254308,line_2,8.962098
bad_count,1,2022-07-15 08:12:21.254308,line_2,8.962098
state,normal,2022-07-15 08:19:23.649234,line_1,9.80262465
good_count,28,2022-07-15 08:19:23.649234,line_1,9.80262465
bad_count,1,2022-07-15 08:19:23.649234,line_1,9.80262465
bad_count,1,2022-07-15 08:21:18.980188,line_2,6.668707466666667
good_count,16,2022-07-15 08:21:18.980188,line_2,6.668707466666667
state,normal,2022-07-15 08:21:18.980188,line_2,6.668707466666667
bad_count,1,2022-07-15 08:27:59.102636,line_2,10.062165850000001
good_count,32,2022-07-15 08:27:59.102636,line_2,10.062165850000001
state,normal,2022-07-15 08:27:59.102636,line_2,10.062165850000001
good_count,14,2022-07-15 08:29:11.806713,line_1,5.652909966666667
bad_count,0,2022-07-15 08:29:11.806713,line_1,5.652909966666667
state,normal,2022-07-15 08:29:11.806713,line_1,5.652909966666667
good_count,25,2022-07-15 08:34:50.981311,line_1,9.223003733333334
state,normal,2022-07-15 08:34:50.981311,line_1,9.223003733333334
bad_count,1,2022-07-15 08:34:50.981311,line_1,9.223003733333334
state,idle,2022-07-15 08:38:02.832587,line_2,0.9923785166666667
state,idle,2022-07-15 08:39:02.375298,line_2,0.7186207666666667
state,idle,2022-07-15 08:39:45.492544,line_2,0.5288561333333334
state,idle,2022-07-15 08:40:17.223912,line_2,1.4771527166666667
good_count,13,2022-07-15 08:41:45.853075,line_2,5.963949016666667
bad_count,1,2022-07-15 08:41:45.853075,line_2,5.963949016666667
state,normal,2022-07-15 08:41:45.853075,line_2,5.963949016666667
state,idle,2022-07-15 08:44:04.361535,line_1,1.2540480666666667
good_count,50,2022-07-15 08:45:19.604419,line_1,12.584013950000001
state,normal,2022-07-15 08:45:19.604419,line_1,12.584013950000001
bad_count,1,2022-07-15 08:45:19.604419,line_1,12.584013950000001
state,idle,2022-07-15 08:47:43.690016,line_2,1.2915639
bad_count,3,2022-07-15 08:49:01.183850,line_2,14.768402049999999
good_count,40,2022-07-15 08:49:01.183850,line_2,14.768402049999999
state,normal,2022-07-15 08:49:01.183850,line_2,14.768402049999999
good_count,21,2022-07-15 08:57:54.645256,line_1,5.027440683333333
bad_count,0,2022-07-15 08:57:54.645256,line_1,5.027440683333333
state,normal,2022-07-15 08:57:54.645256,line_1,5.027440683333333
state,idle,2022-07-15 09:02:56.291697,line_1,0.8914624333333333
state,idle,2022-07-15 09:03:47.287973,line_2,0.8945888666666666
state,idle,2022-07-15 09:03:49.779443,line_1,1.1405321166666667
state,idle,2022-07-15 09:04:40.963305,line_2,1.0000331
state,idle,2022-07-15 09:04:58.211370,line_1,0.5956404333333333
bad_count,1,2022-07-15 09:05:33.949796,line_1,5.8234167333333335
good_count,21,2022-07-15 09:05:33.949796,line_1,5.8234167333333335
state,normal,2022-07-15 09:05:33.949796,line_1,5.8234167333333335
bad_count,2,2022-07-15 09:05:40.965291,line_2,13.575205949999999
good_count,39,2022-07-15 09:05:40.965291,line_2,13.575205949999999
state,normal,2022-07-15 09:05:40.965291,line_2,13.575205949999999
good_count,24,2022-07-15 09:11:23.354800,line_1,6.4648011499999996
state,normal,2022-07-15 09:11:23.354800,line_1,6.4648011499999996
bad_count,1,2022-07-15 09:11:23.354800,line_1,6.4648011499999996
state,idle,2022-07-15 09:17:51.242869,line_1,1.4093177166666666
state,idle,2022-07-15 09:19:15.477648,line_2,1.0944872166666668
bad_count,1,2022-07-15 09:19:15.801932,line_1,10.786252533333334
good_count,44,2022-07-15 09:19:15.801932,line_1,10.786252533333334
state,normal,2022-07-15 09:19:15.801932,line_1,10.786252533333334
state,idle,2022-07-15 09:20:21.146881,line_2,1.1213587333333335
state,idle,2022-07-15 09:21:28.428405,line_2,0.5610427166666666
state,normal,2022-07-15 09:22:02.090968,line_2,9.74017415
bad_count,1,2022-07-15 09:22:02.090968,line_2,9.74017415
good_count,28,2022-07-15 09:22:02.090968,line_2,9.74017415
state,idle,2022-07-15 09:30:02.977084,line_1,1.1189605166666667
state,idle,2022-07-15 09:31:10.114715,line_1,0.5344474833333333
state,normal,2022-07-15 09:31:42.181564,line_1,11.847362066666667
good_count,25,2022-07-15 09:31:42.181564,line_1,11.847362066666667
bad_count,0,2022-07-15 09:31:42.181564,line_1,11.847362066666667
state,idle,2022-07-15 09:31:46.501417,line_2,1.06889975
state,idle,2022-07-15 09:32:50.635402,line_2,1.4419392
state,idle,2022-07-15 09:34:17.151754,line_2,1.4376520166666666
state,idle,2022-07-15 09:35:43.410875,line_2,0.8899378333333333
state,normal,2022-07-15 09:36:36.807145,line_2,10.568551466666666
good_count,23,2022-07-15 09:36:36.807145,line_2,10.568551466666666
bad_count,1,2022-07-15 09:36:36.807145,line_2,10.568551466666666
state,idle,2022-07-15 09:43:33.023288,line_1,0.7655791
bad_count,1,2022-07-15 09:44:18.958034,line_1,11.845523966666667
good_count,45,2022-07-15 09:44:18.958034,line_1,11.845523966666667
state,normal,2022-07-15 09:44:18.958034,line_1,11.845523966666667
bad_count,1,2022-07-15 09:47:10.920233,line_2,11.776823949999999
state,normal,2022-07-15 09:47:10.920233,line_2,11.776823949999999
good_count,36,2022-07-15 09:47:10.920233,line_2,11.776823949999999
state,idle,2022-07-15 09:56:09.689472,line_1,0.5269763833333333
good_count,23,2022-07-15 09:56:41.308055,line_1,6.862904833333333
bad_count,1,2022-07-15 09:56:41.308055,line_1,6.862904833333333
state,normal,2022-07-15 09:56:41.308055,line_1,6.862904833333333
state,idle,2022-07-15 09:58:57.529670,line_2,0.7580541333333334
state,normal,2022-07-15 09:59:43.012918,line_2,14.4995841
good_count,29,2022-07-15 09:59:43.012918,line_2,14.4995841
bad_count,1,2022-07-15 09:59:43.012918,line_2,14.4995841
state,idle,2022-07-15 10:03:33.082345,line_1,1.1245437666666667
good_count,31,2022-07-15 10:04:40.554971,line_1,7.900262433333333
bad_count,1,2022-07-15 10:04:40.554971,line_1,7.900262433333333
state,normal,2022-07-15 10:04:40.554971,line_1,7.900262433333333
bad_count,0,2022-07-15 10:12:34.570717,line_1,7.521214516666666
good_count,16,2022-07-15 10:12:34.570717,line_1,7.521214516666666
state,normal,2022-07-15 10:12:34.570717,line_1,7.521214516666666
state,idle,2022-07-15 10:14:12.987964,line_2,0.7994101166666667
state,idle,2022-07-15 10:15:00.952571,line_2,0.6089406166666667
state,idle,2022-07-15 10:15:37.489008,line_2,1.4112925833333334
state,idle,2022-07-15 10:17:02.166563,line_2,1.3260643166666666
state,normal,2022-07-15 10:18:21.730422,line_2,14.110493566666666
bad_count,1,2022-07-15 10:18:21.730422,line_2,14.110493566666666
good_count,32,2022-07-15 10:18:21.730422,line_2,14.110493566666666
state,idle,2022-07-15 10:20:05.843588,line_1,1.4129049166666665
state,idle,2022-07-15 10:21:30.617883,line_1,1.0422858333333334
bad_count,0,2022-07-15 10:22:33.155033,line_1,7.145084483333333
good_count,25,2022-07-15 10:22:33.155033,line_1,7.145084483333333
state,normal,2022-07-15 10:22:33.155033,line_1,7.145084483333333
good_count,18,2022-07-15 10:29:41.860102,line_1,8.9362987
state,normal,2022-07-15 10:29:41.860102,line_1,8.9362987
bad_count,0,2022-07-15 10:29:41.860102,line_1,8.9362987
state,normal,2022-07-15 10:32:28.360036,line_2,6.0218505
bad_count,0,2022-07-15 10:32:28.360036,line_2,6.0218505
good_count,11,2022-07-15 10:32:28.360036,line_2,6.0218505
state,idle,2022-07-15 10:38:29.671066,line_2,1.4586087333333333
state,idle,2022-07-15 10:38:38.038024,line_1,0.7587373500000001
state,idle,2022-07-15 10:39:23.562265,line_1,0.8821596833333333
state,idle,2022-07-15 10:39:57.187590,line_2,1.0265062333333332
state,idle,2022-07-15 10:40:16.491846,line_1,1.2880715
bad_count,1,2022-07-15 10:40:58.777964,line_2,14.396864950000001
state,normal,2022-07-15 10:40:58.777964,line_2,14.396864950000001
good_count,25,2022-07-15 10:40:58.777964,line_2,14.396864950000001
state,normal,2022-07-15 10:41:33.776136,line_1,6.425286900000001
good_count,15,2022-07-15 10:41:33.776136,line_1,6.425286900000001
bad_count,0,2022-07-15 10:41:33.776136,line_1,6.425286900000001
good_count,26,2022-07-15 10:47:59.293350,line_1,7.143794233333334
bad_count,0,2022-07-15 10:47:59.293350,line_1,7.143794233333334
state,normal,2022-07-15 10:47:59.293350,line_1,7.143794233333334
state,normal,2022-07-15 10:55:07.921004,line_1,14.005428633333334
good_count,36,2022-07-15 10:55:07.921004,line_1,14.005428633333334
bad_count,1,2022-07-15 10:55:07.921004,line_1,14.005428633333334
state,idle,2022-07-15 10:55:22.589861,line_2,1.4364690166666667
state,idle,2022-07-15 10:56:48.778002,line_2,1.2232765
bad_count,1,2022-07-15 10:58:02.174592,line_2,14.401103333333333
state,normal,2022-07-15 10:58:02.174592,line_2,14.401103333333333
good_count,25,2022-07-15 10:58:02.174592,line_2,14.401103333333333
state,normal,2022-07-15 11:09:08.246722,line_1,14.3996923
good_count,52,2022-07-15 11:09:08.246722,line_1,14.3996923
bad_count,1,2022-07-15 11:09:08.246722,line_1,14.3996923
good_count,36,2022-07-15 11:12:26.240792,line_2,11.5809261
state,normal,2022-07-15 11:12:26.240792,line_2,11.5809261
bad_count,2,2022-07-15 11:12:26.240792,line_2,11.5809261
state,idle,2022-07-15 11:23:32.228260,line_1,1.3857891500000001
state,idle,2022-07-15 11:24:01.096358,line_2,0.9394002166666666
state,idle,2022-07-15 11:24:55.375609,line_1,1.3033537666666668
bad_count,1,2022-07-15 11:24:57.460371,line_2,10.91782035
state,normal,2022-07-15 11:24:57.460371,line_2,10.91782035
good_count,26,2022-07-15 11:24:57.460371,line_2,10.91782035
state,idle,2022-07-15 11:26:13.576835,line_1,1.4086975166666666
good_count,23,2022-07-15 11:27:38.098686,line_1,11.918995666666666
bad_count,0,2022-07-15 11:27:38.098686,line_1,11.918995666666666
state,normal,2022-07-15 11:27:38.098686,line_1,11.918995666666666
good_count,18,2022-07-15 11:35:52.529592,line_2,7.922991533333334
bad_count,1,2022-07-15 11:35:52.529592,line_2,7.922991533333334
state,normal,2022-07-15 11:35:52.529592,line_2,7.922991533333334
state,idle,2022-07-15 11:39:33.238426,line_1,1.3745905
state,idle,2022-07-15 11:40:55.713856,line_1,0.6353617666666668
good_count,30,2022-07-15 11:41:33.835562,line_1,11.727734733333333
bad_count,1,2022-07-15 11:41:33.835562,line_1,11.727734733333333
state,normal,2022-07-15 11:41:33.835562,line_1,11.727734733333333
state,normal,2022-07-15 11:43:47.909084,line_2,5.551324083333333
good_count,9,2022-07-15 11:43:47.909084,line_2,5.551324083333333
bad_count,1,2022-07-15 11:43:47.909084,line_2,5.551324083333333
state,normal,2022-07-15 11:49:20.988529,line_2,7.10538775
good_count,20,2022-07-15 11:49:20.988529,line_2,7.10538775
bad_count,1,2022-07-15 11:49:20.988529,line_2,7.10538775
state,idle,2022-07-15 11:53:17.499646,line_1,0.9669467833333333
state,idle,2022-07-15 11:54:15.516453,line_1,1.0449232666666668
state,idle,2022-07-15 11:55:18.211849,line_1,0.7413242166666667
state,idle,2022-07-15 11:56:02.691302,line_1,1.0325510333333334
state,normal,2022-07-15 11:56:27.311794,line_2,13.300877933333334
good_count,29,2022-07-15 11:56:27.311794,line_2,13.300877933333334
bad_count,2,2022-07-15 11:56:27.311794,line_2,13.300877933333334
state,normal,2022-07-15 11:57:04.644364,line_1,6.659499533333333
good_count,18,2022-07-15 11:57:04.644364,line_1,6.659499533333333
bad_count,1,2022-07-15 11:57:04.644364,line_1,6.659499533333333
bad_count,0,2022-07-15 12:03:44.214336,line_1,6.12141815
state,normal,2022-07-15 12:03:44.214336,line_1,6.12141815
good_count,17,2022-07-15 12:03:44.214336,line_1,6.12141815
state,idle,2022-07-15 12:09:45.364470,line_2,0.9014566833333333
state,normal,2022-07-15 12:09:51.499425,line_1,7.08039735
good_count,17,2022-07-15 12:09:51.499425,line_1,7.08039735
bad_count,0,2022-07-15 12:09:51.499425,line_1,7.08039735
bad_count,2,2022-07-15 12:10:39.451871,line_2,13.352496266666666
state,normal,2022-07-15 12:10:39.451871,line_2,13.352496266666666
good_count,45,2022-07-15 12:10:39.451871,line_2,13.352496266666666
good_count,34,2022-07-15 12:16:56.323266,line_1,9.057761116666667
state,normal,2022-07-15 12:16:56.323266,line_1,9.057761116666667
bad_count,1,2022-07-15 12:16:56.323266,line_1,9.057761116666667
state,idle,2022-07-15 12:24:00.601647,line_2,0.5182385
state,planned_stop,2022-07-15 12:24:31.695957,line_2,48.96339441666667
state,idle,2022-07-15 12:25:59.788933,line_1,0.5895200500000001
bad_count,1,2022-07-15 12:26:35.160136,line_1,11.705805849999999
good_count,36,2022-07-15 12:26:35.160136,line_1,11.705805849999999
state,normal,2022-07-15 12:26:35.160136,line_1,11.705805849999999
bad_count,0,2022-07-15 12:38:17.508487,line_1,12.264483799999999
good_count,24,2022-07-15 12:38:17.508487,line_1,12.264483799999999
state,normal,2022-07-15 12:38:17.508487,line_1,12.264483799999999
state,idle,2022-07-15 12:50:33.377515,line_1,1.3460409666666666
state,planned_stop,2022-07-15 12:51:54.139973,line_1,15.756278799999999
state,idle,2022-07-15 13:07:39.516701,line_1,0.94717035
state,idle,2022-07-15 13:08:36.346922,line_1,0.7230034333333334
state,normal,2022-07-15 13:09:19.727128,line_1,10.148481383333332
bad_count,0,2022-07-15 13:09:19.727128,line_1,10.148481383333332
good_count,22,2022-07-15 13:09:19.727128,line_1,10.148481383333332
bad_count,1,2022-07-15 13:13:29.499622,line_2,5.993175366666667
good_count,9,2022-07-15 13:13:29.499622,line_2,5.993175366666667
state,normal,2022-07-15 13:13:29.499622,line_2,5.993175366666667
good_count,42,2022-07-15 13:19:28.636011,line_1,10.5729959
bad_count,1,2022-07-15 13:19:28.636011,line_1,10.5729959
state,normal,2022-07-15 13:19:28.636011,line_1,10.5729959
state,idle,2022-07-15 13:19:29.090144,line_2,1.2519708333333335
state,idle,2022-07-15 13:20:44.208394,line_2,0.9037271166666667
state,idle,2022-07-15 13:21:38.432021,line_2,0.9536926166666666
state,normal,2022-07-15 13:22:35.653578,line_2,5.3491168333333325
bad_count,1,2022-07-15 13:22:35.653578,line_2,5.3491168333333325
good_count,16,2022-07-15 13:22:35.653578,line_2,5.3491168333333325
bad_count,1,2022-07-15 13:27:56.600588,line_2,7.582255116666667
good_count,17,2022-07-15 13:27:56.600588,line_2,7.582255116666667
state,normal,2022-07-15 13:27:56.600588,line_2,7.582255116666667
good_count,23,2022-07-15 13:30:03.015765,line_1,10.800909033333333
bad_count,0,2022-07-15 13:30:03.015765,line_1,10.800909033333333
state,normal,2022-07-15 13:30:03.015765,line_1,10.800909033333333
bad_count,1,2022-07-15 13:35:31.535895,line_2,8.888058816666668
good_count,19,2022-07-15 13:35:31.535895,line_2,8.888058816666668
state,normal,2022-07-15 13:35:31.535895,line_2,8.888058816666668
state,idle,2022-07-15 13:40:51.070307,line_1,1.1396778500000002
bad_count,1,2022-07-15 13:41:59.450978,line_1,11.815437833333334
state,normal,2022-07-15 13:41:59.450978,line_1,11.815437833333334
good_count,39,2022-07-15 13:41:59.450978,line_1,11.815437833333334
state,idle,2022-07-15 13:44:24.819424,line_2,1.0617370166666666
state,idle,2022-07-15 13:45:28.523645,line_2,0.9189099833333334
state,normal,2022-07-15 13:46:23.658244,line_2,10.904816583333334
bad_count,2,2022-07-15 13:46:23.658244,line_2,10.904816583333334
good_count,28,2022-07-15 13:46:23.658244,line_2,10.904816583333334
state,planned_stop,2022-07-15 13:53:48.377248,line_1,41.19512695
state,normal,2022-07-15 13:57:17.947239,line_2,10.999393733333333
good_count,34,2022-07-15 13:57:17.947239,line_2,10.999393733333333
bad_count,1,2022-07-15 13:57:17.947239,line_2,10.999393733333333
state,planned_stop,2022-07-15 14:08:17.910863,line_2,42.94453458333333
state,idle,2022-07-15 14:35:00.084865,line_1,1.1237455833333334
state,normal,2022-07-15 14:36:07.509600,line_1,6.683178933333334
good_count,19,2022-07-15 14:36:07.509600,line_1,6.683178933333334
bad_count,0,2022-07-15 14:36:07.509600,line_1,6.683178933333334
state,normal,2022-07-15 14:42:48.500336,line_1,10.153562816666666
good_count,33,2022-07-15 14:42:48.500336,line_1,10.153562816666666
bad_count,1,2022-07-15 14:42:48.500336,line_1,10.153562816666666
state,idle,2022-07-15 14:51:14.582938,line_2,0.6364859
bad_count,1,2022-07-15 14:51:52.772092,line_2,7.024176983333334
state,normal,2022-07-15 14:51:52.772092,line_2,7.024176983333334
good_count,25,2022-07-15 14:51:52.772092,line_2,7.024176983333334
state,idle,2022-07-15 14:52:57.714105,line_1,1.0118145333333333
good_count,15,2022-07-15 14:53:58.422977,line_1,7.4666717333333334
state,normal,2022-07-15 14:53:58.422977,line_1,7.4666717333333334
bad_count,0,2022-07-15 14:53:58.422977,line_1,7.4666717333333334
state,idle,2022-07-15 14:58:54.222711,line_2,1.3948561666666668
state,normal,2022-07-15 15:00:17.914081,line_2,9.453678216666667
good_count,19,2022-07-15 15:00:17.914081,line_2,9.453678216666667
bad_count,1,2022-07-15 15:00:17.914081,line_2,9.453678216666667
good_count,13,2022-07-15 15:01:26.423281,line_1,5.608539933333334
bad_count,0,2022-07-15 15:01:26.423281,line_1,5.608539933333334
state,normal,2022-07-15 15:01:26.423281,line_1,5.608539933333334
state,idle,2022-07-15 15:07:02.935677,line_1,1.0778623833333334
bad_count,0,2022-07-15 15:08:07.607420,line_1,12.880226433333332
good_count,30,2022-07-15 15:08:07.607420,line_1,12.880226433333332
state,normal,2022-07-15 15:08:07.607420,line_1,12.880226433333332
state,idle,2022-07-15 15:09:45.134774,line_2,1.3984892166666667
bad_count,2,2022-07-15 15:11:09.044127,line_2,10.814079633333334
good_count,26,2022-07-15 15:11:09.044127,line_2,10.814079633333334
state,normal,2022-07-15 15:11:09.044127,line_2,10.814079633333334
state,normal,2022-07-15 15:21:00.421006,line_1,13.032915866666666
bad_count,0,2022-07-15 15:21:00.421006,line_1,13.032915866666666
good_count,36,2022-07-15 15:21:00.421006,line_1,13.032915866666666
state,normal,2022-07-15 15:21:57.888905,line_2,14.143367183333334
good_count,29,2022-07-15 15:21:57.888905,line_2,14.143367183333334
bad_count,2,2022-07-15 15:21:57.888905,line_2,14.143367183333334
good_count,31,2022-07-15 15:34:02.395958,line_1,12.136126516666668
state,normal,2022-07-15 15:34:02.395958,line_1,12.136126516666668
bad_count,1,2022-07-15 15:34:02.395958,line_1,12.136126516666668
state,normal,2022-07-15 15:36:06.490936,line_2,9.458710583333334
good_count,24,2022-07-15 15:36:06.490936,line_2,9.458710583333334
bad_count,1,2022-07-15 15:36:06.490936,line_2,9.458710583333334
state,idle,2022-07-15 15:45:34.013571,line_2,1.1564716166666666
state,idle,2022-07-15 15:46:10.563549,line_1,0.6676648666666666
state,idle,2022-07-15 15:46:43.401868,line_2,0.6376117833333333
bad_count,1,2022-07-15 15:46:50.623441,line_1,10.05306495
good_count,32,2022-07-15 15:46:50.623441,line_1,10.05306495
state,normal,2022-07-15 15:46:50.623441,line_1,10.05306495
state,idle,2022-07-15 15:47:21.658575,line_2,0.6434276833333333
state,normal,2022-07-15 15:48:00.264236,line_2,10.85948535
good_count,21,2022-07-15 15:48:00.264236,line_2,10.85948535
bad_count,2,2022-07-15 15:48:00.264236,line_2,10.85948535
bad_count,0,2022-07-15 15:56:53.807338,line_1,11.358126216666667
good_count,27,2022-07-15 15:56:53.807338,line_1,11.358126216666667
state,normal,2022-07-15 15:56:53.807338,line_1,11.358126216666667
state,idle,2022-07-15 15:58:51.833357,line_2,0.5878381
bad_count,2,2022-07-15 15:59:27.103643,line_2,14.0795613
good_count,36,2022-07-15 15:59:27.103643,line_2,14.0795613
state,normal,2022-07-15 15:59:27.103643,line_2,14.0795613
good_count,18,2022-07-15 16:08:15.294911,line_1,5.658519116666667
bad_count,0,2022-07-15 16:08:15.294911,line_1,5.658519116666667
state,normal,2022-07-15 16:08:15.294911,line_1,5.658519116666667
state,idle,2022-07-15 16:13:31.877321,line_2,1.1784303333333335
state,idle,2022-07-15 16:13:54.806058,line_1,1.1123017333333334
state,idle,2022-07-15 16:14:42.583141,line_2,0.6453643333333333
bad_count,1,2022-07-15 16:15:01.544162,line_1,12.79347565
good_count,44,2022-07-15 16:15:01.544162,line_1,12.79347565
state,normal,2022-07-15 16:15:01.544162,line_1,12.79347565
state,normal,2022-07-15 16:15:21.305001,line_2,6.350138716666667
good_count,12,2022-07-15 16:15:21.305001,line_2,6.350138716666667
bad_count,1,2022-07-15 16:15:21.305001,line_2,6.350138716666667
bad_count,2,2022-07-15 16:21:42.313324,line_2,10.718705833333333
state,normal,2022-07-15 16:21:42.313324,line_2,10.718705833333333
good_count,30,2022-07-15 16:21:42.313324,line_2,10.718705833333333
state,idle,2022-07-15 16:27:49.152701,line_1,0.5612934500000001
bad_count,0,2022-07-15 16:28:22.830308,line_1,6.106518666666667
good_count,25,2022-07-15 16:28:22.830308,line_1,6.106518666666667
state,normal,2022-07-15 16:28:22.830308,line_1,6.106518666666667
state,idle,2022-07-15 16:32:25.435674,line_2,1.3808934333333334
state,idle,2022-07-15 16:33:48.289280,line_2,0.6012384666666667
good_count,18,2022-07-15 16:34:24.363588,line_2,5.681402383333333
bad_count,1,2022-07-15 16:34:24.363588,line_2,5.681402383333333
state,normal,2022-07-15 16:34:24.363588,line_2,5.681402383333333
bad_count,1,2022-07-15 16:34:29.221428,line_1,7.2424947500000005
good_count,30,2022-07-15 16:34:29.221428,line_1,7.2424947500000005
state,normal,2022-07-15 16:34:29.221428,line_1,7.2424947500000005
state,idle,2022-07-15 16:40:05.247731,line_2,1.0681661166666667
state,idle,2022-07-15 16:41:09.337698,line_2,0.6487378333333333
bad_count,0,2022-07-15 16:41:43.771113,line_1,5.292056566666667
good_count,16,2022-07-15 16:41:43.771113,line_1,5.292056566666667
state,normal,2022-07-15 16:41:43.771113,line_1,5.292056566666667
state,idle,2022-07-15 16:41:48.261968,line_2,0.8702589166666667
state,idle,2022-07-15 16:42:40.477503,line_2,0.7646092666666667
state,idle,2022-07-15 16:43:26.354059,line_2,1.2820277500000001
state,normal,2022-07-15 16:44:43.275724,line_2,8.755505849999999
bad_count,1,2022-07-15 16:44:43.275724,line_2,8.755505849999999
good_count,21,2022-07-15 16:44:43.275724,line_2,8.755505849999999
state,idle,2022-07-15 16:47:01.294507,line_1,1.3822499333333333
state,normal,2022-07-15 16:48:24.229503,line_1,14.673274516666668
bad_count,1,2022-07-15 16:48:24.229503,line_1,14.673274516666668
good_count,32,2022-07-15 16:48:24.229503,line_1,14.673274516666668
bad_count,2,2022-07-15 16:53:28.606075,line_2,13.168027966666667
good_count,30,2022-07-15 16:53:28.606075,line_2,13.168027966666667
state,normal,2022-07-15 16:53:28.606075,line_2,13.168027966666667
state,normal,2022-07-15 17:03:04.625974,line_1,10.712939866666666
good_count,27,2022-07-15 17:03:04.625974,line_1,10.712939866666666
bad_count,0,2022-07-15 17:03:04.625974,line_1,10.712939866666666
bad_count,1,2022-07-15 17:06:38.687753,line_2,12.756306816666667
good_count,23,2022-07-15 17:06:38.687753,line_2,12.756306816666667
state,normal,2022-07-15 17:06:38.687753,line_2,12.756306816666667
state,idle,2022-07-15 17:13:47.402366,line_1,0.9464570499999999
state,normal,2022-07-15 17:14:44.189789,line_1,8.734673183333333
good_count,21,2022-07-15 17:14:44.189789,line_1,8.734673183333333
bad_count,0,2022-07-15 17:14:44.189789,line_1,8.734673183333333
state,idle,2022-07-15 17:19:24.066162,line_2,0.5892533
state,normal,2022-07-15 17:19:59.421360,line_2,8.40430335
good_count,29,2022-07-15 17:19:59.421360,line_2,8.40430335
bad_count,1,2022-07-15 17:19:59.421360,line_2,8.40430335
state,normal,2022-07-15 17:23:28.270180,line_1,12.83521455
good_count,37,2022-07-15 17:23:28.270180,line_1,12.83521455
bad_count,1,2022-07-15 17:23:28.270180,line_1,12.83521455
good_count,22,2022-07-15 17:28:23.679561,line_2,9.377039700000001
state,normal,2022-07-15 17:28:23.679561,line_2,9.377039700000001
bad_count,2,2022-07-15 17:28:23.679561,line_2,9.377039700000001
state,idle,2022-07-15 17:36:18.383053,line_1,0.6429049166666666
good_count,41,2022-07-15 17:36:56.957348,line_1,13.218328133333333
bad_count,1,2022-07-15 17:36:56.957348,line_1,13.218328133333333
state,normal,2022-07-15 17:36:56.957348,line_1,13.218328133333333
good_count,22,2022-07-15 17:37:46.301943,line_2,11.58930365
bad_count,2,2022-07-15 17:37:46.301943,line_2,11.58930365
state,normal,2022-07-15 17:37:46.301943,line_2,11.58930365
good_count,21,2022-07-15 17:49:21.660162,line_2,11.145010683333334
bad_count,1,2022-07-15 17:49:21.660162,line_2,11.145010683333334
state,normal,2022-07-15 17:49:21.660162,line_2,11.145010683333334
state,normal,2022-07-15 17:50:10.057036,line_1,13.0673169
good_count,38,2022-07-15 17:50:10.057036,line_1,13.0673169
bad_count,1,2022-07-15 17:50:10.057036,line_1,13.0673169
state,idle,2022-07-15 18:00:30.360803,line_2,1.35469335
bad_count,2,2022-07-15 18:01:51.642404,line_2,8.311912933333334
good_count,28,2022-07-15 18:01:51.642404,line_2,8.311912933333334
state,normal,2022-07-15 18:01:51.642404,line_2,8.311912933333334
state,normal,2022-07-15 18:03:14.096050,line_1,5.3377002000000005
good_count,11,2022-07-15 18:03:14.096050,line_1,5.3377002000000005
bad_count,0,2022-07-15 18:03:14.096050,line_1,5.3377002000000005
state,idle,2022-07-15 18:08:34.358062,line_1,1.2787311833333335
state,idle,2022-07-15 18:09:51.081933,line_1,1.4468617
state,idle,2022-07-15 18:10:10.357180,line_2,1.00233545
state,idle,2022-07-15 18:11:10.497307,line_2,0.6934408333333334
state,idle,2022-07-15 18:11:17.893635,line_1,0.9632032666666667
state,idle,2022-07-15 18:11:52.103757,line_2,0.8077878833333333
state,idle,2022-07-15 18:12:15.685831,line_1,1.1777495666666666
bad_count,1,2022-07-15 18:12:40.571030,line_2,7.1013544500000005
good_count,13,2022-07-15 18:12:40.571030,line_2,7.1013544500000005
state,normal,2022-07-15 18:12:40.571030,line_2,7.1013544500000005
bad_count,1,2022-07-15 18:13:26.350805,line_1,9.377992733333334
good_count,32,2022-07-15 18:13:26.350805,line_1,9.377992733333334
state,normal,2022-07-15 18:13:26.350805,line_1,9.377992733333334
state,idle,2022-07-15 18:19:46.652297,line_2,0.9859543833333333
